Designator,Mid X,Mid Y,Rotation,Layer
D1,132.1,-90.0,180.0,bottom
J1,149.9,-88.36,270.0,bottom
J2,113.363,-88.36,270.0,top
RZ1,132.43,-88.17505,180.0,top
